globaleventid,day,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_adm2code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_adm2code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl,eped_uuid,eped_source_url,eped_sec_classification,eped_source,eped_intake_dt,eped_retention_m,eped_purge_dt,eped_customer,eped_customer_request,eped_customer_request_location
1094969362,20230411,202304,2023,2023.2767,LEG,MEMBER OF PARLIAMENT,,,,,,LEG,,,nam,NAMA,,,nam,,,,,,1,20,20,2,1,3.0,2,1,2,-3.79146919431279,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,2023-04-11 14:00:00,https://www.namibian.com.na/swapo-mps-criticise-genocide-museum-proposal/,58d61cb4-320f-4050-9515-0b717ff971b1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969363,20230411,202304,2023,2023.2767,LEGGOV,CONGRESS,,,,,,LEG,GOV,,,,,,,,,,,,1,10,10,1,1,0.0,3,1,3,-2.96803652968037,4,"Sikar, Rajasthan, India",IN,IN24,17857,27.6167,75.15,-2111284,0,,,,,,,,4,"Sikar, Rajasthan, India",IN,IN24,17857,27.6167,75.15,-2111284,2023-04-11 14:00:00,https://www.news18.com/politics/those-who-helped-congress-form-govt-in-rajasthan-on-streets-against-it-today-bjp-7522033.html,1a35ef56-e09b-4ce3-a855-c511a8a14ee9,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969364,20230411,202304,2023,2023.2767,LUX,LUXEMBOURG,LUX,,,,,,,,,,,,,,,,,,0,12,12,1,1,-0.4,5,1,5,-0.66044181279891,1,Luxembourg,LU,LU,,49.75,6.166667,LU,0,,,,,,,,1,Luxembourg,LU,LU,,49.75,6.166667,LU,2023-04-11 14:00:00,https://www.mondaq.com/unitedstates/patent/1302984/the-unified-patent-court-court-structure-and-venue-selection-considerations-a-practical-guidance,1aa0f180-e6c0-4c4d-b1e1-11a7871ee8e9,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969369,20230411,202304,2023,2023.2767,MCO,MONACO,MCO,,,,,,,,ITA,ITALY,ITA,,,,,,,,0,20,20,2,1,3.0,2,1,2,-1.43884892086331,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/us/charles-leclerc-address-fans-f1.html,a651fbdc-a690-4cef-a656-6feb50f3ecbb,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969370,20230411,202304,2023,2023.2767,MDV,MALDIVE,MDV,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,4,1,4,0.28169014084507,1,Maldives,MV,MV,,3.2,73.0,MV,1,India,IN,IN,,20.0,77.0,IN,1,Maldives,MV,MV,,3.2,73.0,MV,2023-04-11 14:00:00,https://www.filmibeat.com/telugu/news/2023/adorable-babymoon-pics-of-ram-charan-with-pregnant-wife-upasana-from-maldives-out-fans-can-t-keep-c-350569.html,539402cb-bfde-479a-9df6-bc9029ee61bd,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969371,20230411,202304,2023,2023.2767,MDV,MALDIVE,MDV,,,,,,,,YEM,SANA,YEM,,,,,,,,1,193,193,19,4,-10.0,2,1,2,0.28169014084507,1,Maldives,MV,MV,,3.2,73.0,MV,1,India,IN,IN,,20.0,77.0,IN,1,Maldives,MV,MV,,3.2,73.0,MV,2023-04-11 14:00:00,https://www.filmibeat.com/telugu/news/2023/adorable-babymoon-pics-of-ram-charan-with-pregnant-wife-upasana-from-maldives-out-fans-can-t-keep-c-350569.html,b362bb81-f575-4798-a023-acde087dc7a2,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969373,20230411,202304,2023,2023.2767,MED,WEBSITE,,,,,,MED,,,,,,,,,,,,,1,10,10,1,1,0.0,10,1,10,-2.4390243902439,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951,0,,,,,,,,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,2023-04-11 14:00:00,https://www.ksat.com/news/local/2023/04/11/saws-fixes-major-water-main-break-in-west-side-neighborhood-water-restored/,f3f38305-6f50-469d-a788-00908047dd3c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969375,20230411,202304,2023,2023.2767,MED,NEWS OUTLET,,,,,,MED,,,,,,,,,,,,,1,20,20,2,1,3.0,10,1,10,-2.16216216216217,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,0,,,,,,,,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2023-04-11 14:00:00,https://www.shethepeople.tv/news/us-girl-steals-dad-car-meets-online-predator/,51626b25-543d-48c0-879b-a308dab777b4,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969377,20230411,202304,2023,2023.2767,MED,BLOG,,,,,,MED,,,,,,,,,,,,,0,20,20,2,1,3.0,5,1,5,0.29585798816569,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,2023-04-11 14:00:00,https://blogs.timesofisrael.com/reciting-birkat-ha-gomel-the-last-day-of-passover/,b06aa888-62eb-4fc3-9cee-4c2098c856a1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969381,20230411,202304,2023,2023.2767,MED,BROADCASTING COMPANY,,,,,,MED,,,,,,,,,,,,,1,46,46,4,1,7.0,6,1,6,-2.68456375838926,1,Hong Kong,HK,HK,,22.25,114.166667,HK,0,,,,,,,,1,Hong Kong,HK,HK,,22.25,114.166667,HK,2023-04-11 14:00:00,https://www.thestar.com.my/lifestyle/entertainment/2023/04/11/hk-actor-ruco-chan-says-he-gave-up-8-figure-job-offer-to-stay-with-tvb,e2adc942-8f71-4e9f-99f2-8708dbe953cf,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969387,20230411,202304,2023,2023.2767,MED,WEBSITE,,,,,,MED,,,BUS,BUSINESS,,,,,,BUS,,,1,51,51,5,1,3.4,10,1,10,2.76008492569003,4,"Ucluelet, British Columbia, Canada",CA,CA02,12539,48.9333,-125.517,-575148,4,"Ucluelet, British Columbia, Canada",CA,CA02,12539,48.9333,-125.517,-575148,4,"Ucluelet, British Columbia, Canada",CA,CA02,12539,48.9333,-125.517,-575148,2023-04-11 14:00:00,https://www.vicnews.com/business/taking-tools-online-a-game-changer-for-skookum-langford-business/,fe473a19-bf06-4e10-8080-c1385560a302,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969389,20230411,202304,2023,2023.2767,MED,WEBSITE,,,,,,MED,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,1,10,10,1,1,0.0,10,1,10,2.57731958762887,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,2023-04-11 14:00:00,https://www.myjoyonline.com/uk-red-list-ghana-nigeria-for-health-workers-recruitment/,94a01566-aeaa-49cf-97c2-988320db889e,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969390,20230411,202304,2023,2023.2767,MED,MEDIA,,,,,,MED,,,GOV,PRINCE,,,,,,GOV,,,1,112,112,11,3,-2.0,1,1,1,-0.58565153733528,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2023-04-11 14:00:00,https://www.newsweek.com/prince-harry-driving-force-royal-fallout-meghan-markle-book-1793586,3bb2249f-20a8-4d1d-bcba-30653dc3fb56,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969392,20230411,202304,2023,2023.2767,MED,WRITER,,,,,,MED,,,JPN,TOKYO,JPN,,,,,,,,1,10,10,1,1,0.0,2,1,2,-2.42038216560509,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,2023-04-11 14:00:00,https://theartsdesk.com/film/blu-ray-bullet-train,bbecf68d-eebb-4fa8-882d-8a7628413e6e,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969393,20230411,202304,2023,2023.2767,MED,WRITER,,,,,,MED,,,JPN,TOKYO,JPN,,,,,,,,1,10,10,1,1,0.0,8,1,8,-2.42038216560509,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,2023-04-11 14:00:00,https://theartsdesk.com/film/blu-ray-bullet-train,883a3712-2f81-4f32-af04-bab8ffee24eb,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969394,20230411,202304,2023,2023.2767,MED,BROADCASTING COMPANY,,,,,,MED,,,MYS,MALAYSIA,MYS,,,,,,,,1,50,50,5,1,3.5,4,1,4,-2.68456375838926,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,2023-04-11 14:00:00,https://www.thestar.com.my/lifestyle/entertainment/2023/04/11/hk-actor-ruco-chan-says-he-gave-up-8-figure-job-offer-to-stay-with-tvb,14d6c5a2-7a54-4b2e-9a6d-ce73c0a9f7f8,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969403,20230411,202304,2023,2023.2767,MED,MEDIA,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,1,1,1,-0.58565153733528,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2023-04-11 14:00:00,https://www.newsweek.com/prince-harry-driving-force-royal-fallout-meghan-markle-book-1793586,6ce528ca-a25b-4fe1-9488-f741a4e9dd64,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969404,20230411,202304,2023,2023.2767,MED,WRITER,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,143,143,14,3,-6.5,8,1,8,0.0,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,2023-04-11 14:00:00,https://biztoc.com/x/20737596f2eb0fbb,1d4581d4-71a3-43be-81ac-bcc85a5270c4,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969406,20230411,202304,2023,2023.2767,MED,MEDIA,,,,,,MED,,,kan,KANNADA,,,kan,,,,,,1,20,20,2,1,3.0,10,1,10,2.78637770897833,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76.0,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76.0,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76.0,-2099860,2023-04-11 14:00:00,https://www.campaignindia.in/article/zee-media-launches-zee-kannada-news/482735,c2f8a17f-0e1e-4116-acd2-ee7047686b84,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969407,20230411,202304,2023,2023.2767,MEX,NOGALES,MEX,,,,,,,,COP,POLICE,,,,,,COP,,,1,193,193,19,4,-10.0,10,1,10,-10.7692307692308,0,,,,,,,,0,,,,,,,,0,,,,,,,,2023-04-11 14:00:00,https://www.kvoa.com/news/one-person-is-dead-after-an-officer-involved-shooting/article_f9e9805e-d866-11ed-b3bc-cfc977ee4e54.html,896875cb-21f6-42d0-820d-a4bca0e2a625,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969410,20230411,202304,2023,2023.2767,MEX,MEXICO,MEX,,,,,,,,USAJUD,UNITED STATES,USA,,,,,JUD,,,0,193,193,19,4,-10.0,2,1,2,-9.2250922509225,1,Mexico,MX,MX,,23.0,-102.0,MX,3,"Santa Fe County, New Mexico, United States",US,USNM,,35.5167,-105.951,933322,3,"Santa Fe County, New Mexico, United States",US,USNM,,35.5167,-105.951,933322,2023-04-11 14:00:00,http://www.hngn.com/articles/247668/20230411/alec-baldwin-rust-case-update-judge-approves-actors-preliminary-appearance-waiver.htm,64e96f0b-a287-4710-8f0b-d0b0e68c43c8,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969412,20230411,202304,2023,2023.2767,MIL,AIR MARSHAL,,,,,,MIL,,,,,,,,,,,,,1,30,30,3,1,4.0,6,1,6,-4.71428571428571,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836,-2587496,0,,,,,,,,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836,-2587496,2023-04-11 14:00:00,https://www.namibian.com.na/why-is-the-ndf-exempt-from-some-road-safety-laws/,acef64e8-33ac-4b90-8f9a-f525796f3861,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969413,20230411,202304,2023,2023.2767,MIL,RESERVIST,,,,,,MIL,,,,,,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-3.83647798742139,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2023-04-11 14:00:00,https://www.timesofisrael.com/youre-the-refuser-netanyahus-former-commander-says-he-evaded-wartime-service/,8b523991-c622-469d-9c2b-fe3874870a49,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969414,20230411,202304,2023,2023.2767,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,0,120,120,12,3,-4.0,5,1,5,-3.83233532934131,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,,24.0,119.0,-2637942,0,,,,,,,,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,,24.0,119.0,-2637942,2023-04-11 14:00:00,https://www.msn.com/en-us/news/world/satellite-image-captures-china-warship-standoff-around-taiwan/ar-AA19J247,ebc3d3e8-291f-4fc8-b768-26242f8830c1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969415,20230411,202304,2023,2023.2767,MIL,AIR FORCE,,,,,,MIL,,,GOV,PRESIDENT,,,,,,GOV,,,1,43,43,4,1,2.8,10,1,10,-0.40485829959514,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,2023-04-11 14:00:00,https://www.northernirelandworld.com/news/people/us-president-joe-biden-visit-to-ni-road-closures-traffic-information-and-how-to-see-the-president-4099814,ad94f906-4ada-497d-968b-f0cb2c63342c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969416,20230411,202304,2023,2023.2767,MIL,CARRIER,,,,,,MIL,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,46,46,4,1,7.0,8,1,8,0.0,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2023-04-11 14:00:00,https://www.thespreadit.com/trump-carrier-tweet-air-conditioning-indiana-73994/,449cf30e-978c-4627-b05a-ebed778962d6,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969418,20230411,202304,2023,2023.2767,MIL,MILITARY,,,,,,MIL,,,MMR,KACHIN STATE,MMR,,,,,,,,0,42,42,4,1,1.9,5,1,5,-6.05042016806723,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/world/asia/myanmar-airstrike.html,bfea8058-e0e5-4b15-b921-b85b9c8b69f7,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969419,20230411,202304,2023,2023.2767,MIL,MILITARY,,,,,,MIL,,,MMR,KACHIN STATE,MMR,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-6.05042016806723,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/world/asia/myanmar-airstrike.html,30991170-0d0d-4c11-b063-fa3fb6e890db,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969421,20230411,202304,2023,2023.2767,MIL,AIR MARSHAL,,,,,,MIL,,,NAM,NAMIBIA,NAM,,,,,,,,1,30,30,3,1,4.0,2,1,2,-4.71428571428571,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836,-2587496,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836,-2587496,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836,-2587496,2023-04-11 14:00:00,https://www.namibian.com.na/why-is-the-ndf-exempt-from-some-road-safety-laws/,38a41176-d7b3-468f-82ab-96c8b13ea5b0,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969422,20230411,202304,2023,2023.2767,MIL,MILITARY,,,,,,MIL,,,NGOUSAENV,SIERRA CLUB,USA,,,,,NGO,ENV,,0,10,10,1,1,0.0,3,1,3,-1.79738562091503,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2023-04-11 14:00:00,https://www.staradvertiser.com/2023/04/11/hawaii-news/military-to-provide-health-care-to-civilians-affected-by-red-hill-water/,e110b124-e091-43ad-9b28-a351b42b20a9,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969425,20230411,202304,2023,2023.2767,MIL,MILITARY,,,,,,MIL,,,PSE,PALESTINIAN,PSE,,,,,,,,0,43,43,4,1,2.8,6,1,6,-5.14285714285715,1,West Bank,WE,WE,,31.666667,35.25,WE,1,West Bank,WE,WE,,31.666667,35.25,WE,1,West Bank,WE,WE,,31.666667,35.25,WE,2023-04-11 14:00:00,https://www.thenationalnews.com/mena/2023/04/11/netanyahu-deflects-blame-in-fiery-speech-as-public-support-drops/,82f2f0f8-79fa-4781-8692-378de40f4592,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969431,20230411,202304,2023,2023.2767,MIL,BATTALION,,,,,,MIL,,,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,1,190,190,19,4,-10.0,2,1,2,-4.05405405405406,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Ukraine,UP,UP,,49.0,32.0,UP,2023-04-11 14:00:00,https://biztoc.com/x/4e071518bedb451c,8ac787d6-c01e-4ee7-b15d-387d5527449f,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969432,20230411,202304,2023,2023.2767,MIL,ARMY,,,,,,MIL,,,SDN,KORDOFAN,SDN,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-8.88888888888889,0,,,,,,,,0,,,,,,,,0,,,,,,,,2023-04-11 14:00:00,https://www.dabangasudan.org/en/all-news/article/robberies-and-killings-in-south-kordofan,a625e9c9-196d-4c0f-a4e1-b80302f5c261,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969435,20230411,202304,2023,2023.2767,MIL,JET FIGHTER,,,,,,MIL,,,USA,UNITED STATES,USA,,,,,,,,0,1124,112,11,3,-2.0,4,1,4,-6.05042016806723,1,Russia,RS,RS,,60.0,100.0,RS,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Russia,RS,RS,,60.0,100.0,RS,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/world/asia/myanmar-airstrike.html,c41fe8f2-12cb-43eb-a745-5f24feed9539,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969436,20230411,202304,2023,2023.2767,MMR,KACHIN STATE,MMR,,,,,,,,MIL,MILITARY,,,,,,MIL,,,0,43,43,4,1,2.8,5,1,5,-6.05042016806723,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/world/asia/myanmar-airstrike.html,f0b0f0f2-6f2a-4614-9686-b13ec072d8f0,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969438,20230411,202304,2023,2023.2767,MMRMIL,MYANMAR,MMR,,,,,MIL,,,CVL,ETHNIC GROUP,,,,,,CVL,,,0,190,190,19,4,-10.0,10,1,10,-6.05042016806723,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/world/asia/myanmar-airstrike.html,20b3cd5f-7353-4df3-a336-3b40df0dc6ab,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969441,20230411,202304,2023,2023.2767,MNCKOR,SAMSUNG,KOR,,,,,MNC,,,,,,,,,,,,,1,46,46,4,1,7.0,5,1,5,7.27272727272727,0,,,,,,,,0,,,,,,,,0,,,,,,,,2023-04-11 14:00:00,https://www.marketscreener.com/quote/stock/FERRARI-N-V-25600249/news/Ferrari-N-signs-MOU-to-bring-Samsung-OLED-to-next-generation-models-43467693/,9e269de9-6bec-44fe-a3db-8f7594cfc604,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969442,20230411,202304,2023,2023.2767,MNCKOR,SAMSUNG,KOR,,,,,MNC,,,,,,,,,,,,,1,57,57,5,1,8.0,5,1,5,7.27272727272727,0,,,,,,,,0,,,,,,,,0,,,,,,,,2023-04-11 14:00:00,https://www.marketscreener.com/quote/stock/FERRARI-N-V-25600249/news/Ferrari-N-signs-MOU-to-bring-Samsung-OLED-to-next-generation-models-43467693/,4d36ed10-3316-4f2b-a952-5f838711493c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969445,20230411,202304,2023,2023.2767,MNCUSA,TUPPERWARE,USA,,,,,MNC,,,,,,,,,,,,,0,190,190,19,4,-10.0,10,1,10,1.08932461873638,0,,,,,,,,0,,,,,,,,0,,,,,,,,2023-04-11 14:00:00,https://www.moneycontrol.com/news/trends/twitter-nostalgic-as-tupperware-declares-they-may-go-bust-see-tweets-10397051.html,4e024ff0-e0bc-4be9-a5de-1232a3301fd5,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969446,20230411,202304,2023,2023.2767,MNCUSA,UNION PACIFIC,USA,,,,,MNC,,,USA,DENVER,USA,,,,,,,,1,30,30,3,1,4.0,2,1,2,-0.53763440860215,3,"Adams County, Colorado, United States",US,USCO,CO001,39.8666,-104.384,198116,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Rocky Mountain, Colorado, United States",US,USCO,,38.8597,-104.957,193446,2023-04-11 14:00:00,https://www.trains.com/trn/news-reviews/news-wire/patriot-rail-to-serve-new-denver-area-industrial-park/,b28e30cb-1889-43d8-88ce-ec7ad9a5b442,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969447,20230411,202304,2023,2023.2767,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2.0,3,1,3,1.47874306839187,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2023-04-11 14:00:00,http://www.hngn.com/articles/247666/20230411/google-pay-accident-sent-free-money-1000-google-pay-free-money-google-pay.htm,020c0a35-14b1-4296-94b7-987a56239341,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
